# Concluded in 4 seconds
# dL, iota
9.675192e+00	4.447772e-01
1.368523e+01	4.471203e-01
1.083548e+01	7.774069e-01
2.251444e+01	1.265149e+00
1.426005e+01	2.858593e-01
2.448893e+01	1.651023e+00
1.297895e+01	4.918056e-01
8.466774e+00	7.176175e-01
2.507830e+01	1.612497e+00
2.012046e+01	4.823154e-01
6.109976e+00	1.225978e+00
1.174891e+01	6.416751e-01
1.186124e+01	6.245187e-01
1.248087e+01	5.433222e-01
2.146057e+01	9.670212e-01
1.056233e+01	7.753853e-01
2.412916e+01	1.237544e+00
5.245130e+00	1.293969e+00
8.896967e+00	9.512288e-01
1.044615e+01	7.830695e-01
1.131474e+01	6.811806e-01
2.067297e+01	6.967216e-01
2.314272e+01	5.080958e-01
8.455821e+00	7.357401e-01
9.072390e+00	6.391671e-01
9.859955e+00	5.009474e-01
1.101061e+01	2.113183e-01
1.047625e+01	7.731768e-01
2.037888e+01	5.071684e-01
8.043476e+00	8.027512e-01
4.878552e+00	1.245136e+00
2.102159e+01	7.953714e-01
1.073764e+01	7.381651e-01
7.639081e+00	8.629214e-01
2.343185e+01	9.566150e-01
2.397369e+01	1.515092e+00
8.374342e+00	7.572302e-01
1.226059e+01	5.406736e-01
2.431726e+01	1.354846e+00
9.527659e+00	5.770288e-01
1.008586e+01	4.728894e-01
8.488061e+00	7.459376e-01
6.493614e+00	1.026510e+00
2.056867e+01	3.163987e-01
1.381392e+01	2.210156e-01
6.937554e+00	1.128068e+00
6.768752e+00	1.142993e+00
2.075437e+01	2.464249e-01
2.322642e+01	1.353491e+00
2.385512e+01	1.180630e+00
1.341561e+01	3.235197e-01
2.466267e+01	1.560961e+00
1.109689e+01	6.823398e-01
4.926822e+00	1.267597e+00
9.797060e+00	5.364052e-01
2.329958e+01	2.967479e-01
2.446405e+01	1.437508e+00
2.298985e+01	6.511285e-01
2.464448e+01	1.544701e+00
2.070998e+01	6.142971e-01
6.833852e+00	9.854621e-01
7.835443e+00	1.037768e+00
1.080563e+01	7.148740e-01
2.188876e+01	1.023819e+00
6.593998e+00	1.018874e+00
1.102940e+01	2.564660e-01
2.058321e+01	4.892758e-01
1.052116e+01	7.477582e-01
2.065686e+01	5.589537e-01
2.303353e+01	1.303106e+00
8.760254e+00	9.410488e-01
2.065125e+01	5.351602e-01
2.060996e+01	4.086615e-01
2.320168e+01	1.336456e+00
1.181722e+01	5.781253e-01
1.187056e+01	5.704933e-01
2.294798e+01	5.011145e-01
2.294798e+01	5.011145e-01
1.035287e+01	4.386657e-01
2.258954e+01	1.193959e+00
2.078229e+01	6.073415e-01
2.441985e+01	1.446617e+00
2.091438e+01	2.392607e-01
2.291527e+01	5.369383e-01
5.537379e+00	1.176493e+00
1.190063e+01	5.620714e-01
1.359771e+01	2.327947e-01
2.244477e+01	1.154440e+00
2.244477e+01	1.154440e+00
1.251141e+01	4.674033e-01
2.067836e+01	4.226664e-01
2.167868e+01	6.787896e-02
6.502959e+00	1.041040e+00
2.294914e+01	4.490416e-01
1.198011e+01	5.455485e-01
1.198011e+01	5.455485e-01
7.009908e+00	1.108142e+00
5.594063e+00	1.224630e+00
2.105337e+01	7.179311e-01
2.295814e+01	4.314538e-01
2.295814e+01	4.314538e-01
1.360872e+01	2.068171e-01
1.080107e+01	3.493634e-01
2.301665e+01	7.988135e-01
2.301665e+01	7.988135e-01
1.082162e+01	3.452750e-01
8.092672e+00	8.235704e-01
2.073788e+01	4.155380e-01
2.073788e+01	4.155380e-01
2.291594e+01	4.523254e-01
1.151147e+01	6.060205e-01
2.285558e+01	5.818289e-01
2.285558e+01	5.818289e-01
2.117137e+01	1.935179e-01
2.232038e+01	1.110956e+00
2.075537e+01	4.141865e-01
2.075537e+01	4.141865e-01
2.372196e+01	1.423687e+00
2.207462e+01	1.043807e+00
2.157676e+01	8.961736e-01
2.157676e+01	8.961736e-01
1.127927e+01	6.345632e-01
6.423630e+00	1.155631e+00
6.423630e+00	1.155631e+00
2.389725e+01	1.451611e+00
1.096260e+01	6.740561e-01
1.096260e+01	6.740561e-01
7.453282e+00	9.172982e-01
2.283711e+01	6.244635e-01
6.132041e+00	1.101746e+00
6.132041e+00	1.101746e+00
8.303306e+00	7.981489e-01
9.510506e+00	8.454988e-01
9.510506e+00	8.454988e-01
5.642338e+00	1.182546e+00
2.314751e+01	9.083642e-01
2.314751e+01	9.083642e-01
2.418326e+01	1.481815e+00
9.154630e+00	8.836121e-01
9.154630e+00	8.836121e-01
2.351198e+01	1.376213e+00
2.083437e+01	5.228627e-01
2.083437e+01	5.228627e-01
1.072182e+01	3.827340e-01
2.149043e+01	8.554664e-01
2.149043e+01	8.554664e-01
6.867836e+00	1.112758e+00
2.409044e+01	1.341661e+00
2.409044e+01	1.341661e+00
7.162767e+00	9.603905e-01
7.162767e+00	9.603905e-01
7.489307e+00	1.054222e+00
9.676658e+00	5.882313e-01
9.676658e+00	5.882313e-01
7.648318e+00	8.933640e-01
2.104366e+01	2.633938e-01
2.104366e+01	2.633938e-01
8.114492e+00	9.916403e-01
5.793476e+00	1.162562e+00
5.793476e+00	1.162562e+00
1.368623e+01	8.496123e-02
5.717892e+00	1.183451e+00
5.717892e+00	1.183451e+00
9.388171e+00	6.381989e-01
9.388171e+00	6.381989e-01
2.085175e+01	5.015594e-01
2.371089e+01	1.184734e+00
2.371089e+01	1.184734e+00
1.072934e+01	6.966789e-01
2.421255e+01	1.464329e+00
2.421255e+01	1.464329e+00
8.712168e+00	9.277848e-01
8.712168e+00	9.277848e-01
2.102539e+01	6.441694e-01
2.087510e+01	3.890280e-01
2.087510e+01	3.890280e-01
7.861605e+00	1.015134e+00
1.317694e+01	2.957389e-01
1.317694e+01	2.957389e-01
